id,user_id,description,start_date,end_date,created_by,updated_by,vendor_table_ref_id,buyer_site_table_ref_id,dealer_site_table_ref_id
1576,1576,Sed ante. Vivamus tortor. Duis mattis egestas metus.,23/11/2021,12/06/2021,2166,2453,352,3682,3483
1577,1577,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",20/06/2021,27/03/2022,740,4909,4421,1687,3394
1578,1578,Suspendisse ornare consequat lectus.,31/12/2021,20/01/2022,1937,2293,535,3205,2943
1579,1579,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,14/10/2021,15/06/2021,3353,3149,2897,338,944
1580,1580,Phasellus in felis. Donec semper sapien a libero.,26/08/2021,27/02/2022,2799,2246,25,2732,1545
1581,1581,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",24/06/2021,19/02/2022,1128,83,1381,2650,2123
1582,1582,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",31/12/2021,27/04/2022,3955,3936,4938,2983,891
1583,1583,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,25/07/2021,01/07/2021,4121,2445,4345,972,799
1584,1584,Etiam vel augue. Vestibulum rutrum rutrum neque.,05/01/2022,06/12/2021,3743,3600,482,4293,3848
1585,1585,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,15/01/2022,26/06/2021,4044,2396,4112,4315,3550
1586,1586,Cras pellentesque volutpat dui.,28/11/2021,06/12/2021,3432,1622,4887,2435,3777
1587,1587,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,27/05/2022,19/12/2021,4562,2360,2094,4394,3624
1588,1588,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",06/11/2021,22/09/2021,1819,2911,3449,3921,2687
1589,1589,Aliquam quis turpis eget elit sodales scelerisque.,07/11/2021,29/10/2021,3562,4190,1351,2269,4068
1590,1590,Nulla justo.,02/08/2021,02/11/2021,2590,1494,2108,230,2021
1591,1591,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",11/04/2022,11/09/2021,2641,4592,4396,293,2806
1592,1592,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",08/04/2022,06/01/2022,2466,3132,3984,318,2631
1593,1593,Quisque porta volutpat erat.,22/04/2022,19/12/2021,3001,1499,72,2379,4968
1594,1594,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",15/07/2021,08/05/2022,3933,4387,4478,2879,3120
1595,1595,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",04/08/2021,13/03/2022,381,1639,4774,1218,1440
1596,1596,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,14/06/2021,29/03/2022,531,3684,792,1518,4075
1597,1597,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,17/10/2021,23/11/2021,3669,1620,743,4645,3181
1598,1598,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",15/10/2021,27/03/2022,1652,4353,2417,2698,4315
1599,1599,Duis mattis egestas metus. Aenean fermentum.,28/02/2022,29/11/2021,3535,842,3658,4123,3173
1600,1600,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",28/11/2021,08/12/2021,3598,54,3967,2079,802
1601,1601,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,12/07/2021,10/02/2022,2514,4128,4168,3426,1336
1602,1602,Donec ut dolor.,18/06/2021,09/10/2021,477,1663,2521,2521,741
1603,1603,Pellentesque ultrices mattis odio. Donec vitae nisi.,07/11/2021,18/11/2021,1126,1976,1238,2897,3490
1604,1604,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",08/11/2021,02/11/2021,1538,4143,1441,2089,990
1605,1605,Cras pellentesque volutpat dui.,30/03/2022,08/04/2022,2421,2060,3938,4106,4119
1606,1606,Ut tellus.,11/02/2022,03/02/2022,4942,440,4760,382,3841
1607,1607,In hac habitasse platea dictumst.,01/06/2022,08/05/2022,712,99,2216,4281,4217
1608,1608,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,02/02/2022,20/12/2021,1560,2050,1927,4390,3837
1609,1609,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",28/07/2021,24/04/2022,4849,4989,814,1844,2118
1610,1610,Phasellus sit amet erat.,27/09/2021,11/12/2021,1918,2038,1761,1380,4403
1611,1611,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,17/01/2022,12/04/2022,3459,1152,3302,2664,766
1612,1612,Pellentesque at nulla.,14/01/2022,10/09/2021,627,4986,1260,4195,4151
1613,1613,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",22/09/2021,10/09/2021,554,742,1139,1186,1830
1614,1614,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,13/02/2022,01/08/2021,4402,583,64,1585,3964
1615,1615,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,18/05/2022,18/02/2022,1179,3457,3197,4217,2197
1616,1616,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",01/11/2021,01/10/2021,1656,3271,1113,4190,212
1617,1617,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",22/02/2022,08/03/2022,4979,1078,1428,3708,256
1618,1618,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",03/10/2021,10/05/2022,1795,1292,315,1957,896
1619,1619,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",22/01/2022,02/02/2022,4171,2051,689,362,2832
1620,1620,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",25/11/2021,25/09/2021,3658,2174,1099,1269,2627
1621,1621,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.,18/01/2022,11/02/2022,700,1721,1780,399,1023
1622,1622,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.,13/01/2022,28/05/2022,2067,245,1140,4196,3433
1623,1623,Praesent id massa id nisl venenatis lacinia.,18/11/2021,10/01/2022,519,3353,1012,310,2648
1624,1624,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",28/12/2021,26/11/2021,2985,3633,3009,2052,757
1625,1625,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",19/03/2022,13/03/2022,865,104,3334,3452,737
1626,1626,Nulla suscipit ligula in lacus.,26/10/2021,08/01/2022,224,3384,3780,2843,1945
1627,1627,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,30/03/2022,04/08/2021,1978,4206,4569,4980,1966
1628,1628,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",15/07/2021,15/12/2021,67,1411,3335,3336,4974
1629,1629,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,12/05/2022,19/06/2021,2002,1039,573,585,2677
1630,1630,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,22/11/2021,12/03/2022,1983,1052,3131,2315,2092
1631,1631,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,30/05/2022,27/12/2021,1049,4249,3868,695,185
1632,1632,In eleifend quam a odio. In hac habitasse platea dictumst.,21/09/2021,12/01/2022,2032,3861,4317,4488,4648
1633,1633,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",11/01/2022,15/01/2022,1688,4990,3956,2230,3304
1634,1634,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",19/11/2021,14/06/2021,4785,2746,2584,3848,1728
1635,1635,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,11/09/2021,01/02/2022,2722,4315,245,985,2968
1636,1636,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",13/02/2022,13/10/2021,1940,2841,1872,1692,4295
1637,1637,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",03/01/2022,11/10/2021,3377,371,2340,4712,746
1638,1638,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",29/01/2022,04/05/2022,3312,1022,1893,965,1485
1639,1639,In quis justo.,06/09/2021,17/10/2021,2470,3518,3577,1553,4235
1640,1640,Quisque porta volutpat erat.,09/10/2021,06/02/2022,3620,4152,2558,4782,1164
1641,1641,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,01/09/2021,19/04/2022,287,2397,1857,2216,2759
1642,1642,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",06/08/2021,07/05/2022,3576,4545,1236,2594,4404
1643,1643,Praesent blandit lacinia erat.,19/07/2021,17/12/2021,1854,4522,3828,513,2208
1644,1644,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",12/09/2021,11/01/2022,3849,3707,443,2629,1484
1645,1645,Praesent blandit.,09/07/2021,14/11/2021,2485,4247,353,1653,2354
1646,1646,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",12/07/2021,15/10/2021,4798,2371,1652,750,4431
1647,1647,Maecenas tincidunt lacus at velit.,13/05/2022,18/09/2021,99,179,2309,4675,2042
1648,1648,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",16/04/2022,24/06/2021,398,1688,3654,673,149
1649,1649,Donec quis orci eget orci vehicula condimentum.,03/12/2021,18/12/2021,2296,1508,3589,1522,1036
1650,1650,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",27/06/2021,11/04/2022,710,1649,3022,903,1702
1651,1651,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",20/09/2021,07/10/2021,474,4951,4476,2941,4569
1652,1652,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,04/03/2022,09/03/2022,2438,3696,4785,3012,3766
1653,1653,Morbi a ipsum. Integer a nibh.,24/07/2021,30/03/2022,1943,1286,2780,1373,3294
1654,1654,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,14/10/2021,25/10/2021,4260,2974,399,3469,1780
1655,1655,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",04/12/2021,01/02/2022,215,2098,2583,3418,4204
1656,1656,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,19/09/2021,21/03/2022,3488,344,3497,4767,3733
1657,1657,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",24/12/2021,06/02/2022,1386,1230,1466,4872,4652
1658,1658,Quisque ut erat. Curabitur gravida nisi at nibh.,09/01/2022,29/07/2021,4033,3414,309,1667,1109
1659,1659,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",23/01/2022,17/04/2022,4866,1028,4160,1859,1791
1660,1660,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",02/12/2021,23/03/2022,1645,1792,3352,4118,3291
1661,1661,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,02/06/2022,21/12/2021,1990,4610,4412,186,3215
1662,1662,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",21/09/2021,01/03/2022,2133,4698,2525,4437,3432
1663,1663,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",10/05/2022,28/06/2021,4861,3575,1709,4041,1991
1664,1664,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",17/01/2022,28/01/2022,3737,1435,3839,4923,3916
1665,1665,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",10/01/2022,09/07/2021,3680,1520,762,4398,2844
1666,1666,Sed accumsan felis.,19/06/2021,15/10/2021,4225,1668,1765,5000,3842
1667,1667,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",30/08/2021,20/05/2022,1814,1514,116,4121,4543
1668,1668,In hac habitasse platea dictumst.,06/01/2022,21/06/2021,2330,1507,4516,3382,4465
1669,1669,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",30/09/2021,02/12/2021,3981,2348,2114,19,988
1670,1670,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,08/04/2022,02/11/2021,1225,4102,650,109,3994
1671,1671,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",26/04/2022,07/08/2021,4226,2372,4141,3303,3751
1672,1672,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",01/10/2021,19/08/2021,2413,3341,4070,4640,1409
1673,1673,Nulla tellus. In sagittis dui vel nisl.,06/05/2022,23/09/2021,622,494,1917,922,3652
1674,1674,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",07/06/2022,22/12/2021,3606,4381,1383,256,3275
